speed,acceleration,brake_force,steering_rate,following_distance,blink_frequency,risk_score,risk_label
23.9,-1.41,0.135,16.2,5.6,22.0,0.0691,0
90.2,1.48,0.006,11.2,6.2,25.7,0.1088,1
72.7,-1.19,0.104,4.8,14.0,15.9,0.0925,0
66.8,-1.26,0.21,12.6,19.4,15.1,0.038,0
90.9,1.48,0.007,38.0,43.6,1.3,0.2152,2
60.4,1.14,0.007,9.3,32.5,10.0,0.0397,0
44.1,0.83,0.005,13.4,6.0,12.0,0.1605,1
36.5,-1.98,0.322,2.7,14.3,0.4,0.0459,0
71.6,-0.69,0.098,10.6,1.0,12.7,0.2131,2
39.7,1.24,0.005,0.3,21.1,5.2,0.0509,0
110.9,4.11,0.002,17.8,30.4,36.6,0.2605,2
96.1,3.26,0.007,2.5,33.9,26.9,0.1329,1
100.4,-0.84,0.148,0.7,3.3,13.8,0.1924,1
117.2,-1.19,0.106,2.0,17.3,28.0,0.146,1
90.5,3.11,0.003,6.3,53.6,0.0,0.2217,2
51.7,1.08,0.002,0.4,5.1,2.4,0.1552,1
30.7,-0.84,0.067,0.4,1.9,27.3,0.17,1
70.2,0.23,0.005,7.1,7.5,8.4,0.1102,1
32.0,-2.25,0.181,8.4,2.7,13.5,0.2053,2
40.7,1.82,0.003,3.8,1.5,29.4,0.2519,2
29.1,2.52,0.005,0.2,6.4,2.8,0.1454,1
96.2,2.77,0.001,6.2,11.5,7.6,0.1348,1
54.5,2.03,0.007,25.1,34.0,41.6,0.1418,1
73.3,-0.58,0.066,6.6,1.9,13.8,0.1386,1
39.1,1.61,0.005,6.0,91.6,13.1,0.0428,0
49.5,2.63,0.007,8.2,1.0,14.0,0.1711,1
96.3,1.7,0.001,1.8,41.1,45.1,0.1449,1
22.5,1.54,0.001,16.2,1.0,12.0,0.157,1
98.4,0.34,0.001,0.3,7.3,31.8,0.1539,1
105.1,-1.63,0.225,0.6,67.5,3.3,0.0612,0
94.0,3.34,0.005,0.6,14.2,29.6,0.1139,1
42.7,-0.07,0.022,15.7,10.4,25.3,0.0014,0
50.5,2.19,0.002,4.6,26.7,25.3,0.0074,0
37.9,4.46,0.005,10.3,36.4,22.1,0.057,0
59.3,1.64,0.003,0.8,62.6,14.8,0.0264,0
82.7,2.11,0.003,14.4,60.7,35.8,0.179,1
90.5,-1.68,0.153,4.1,30.0,15.9,0.0946,0
81.2,-1.31,0.132,2.4,1.2,18.9,0.2229,2
50.3,2.28,0.004,12.5,9.3,26.7,0.0775,0
40.4,-0.99,0.084,0.7,9.0,45.1,0.1162,1
113.6,-2.41,0.256,6.7,9.7,7.2,0.1341,1
89.5,-2.99,0.272,4.8,2.8,18.2,0.2679,2
114.3,-0.39,0.039,13.5,1.0,35.4,0.3823,2
92.3,-0.41,0.04,10.2,6.6,33.1,0.2524,2
22.4,1.8,0.002,22.2,21.9,24.7,0.0203,0
114.0,-1.78,0.176,13.0,1.0,37.6,0.3607,2
62.6,2.48,0.002,5.4,54.6,19.1,0.0,0
123.9,-2.18,0.181,2.0,63.5,19.5,0.1098,1
53.7,-2.13,0.361,6.0,23.8,19.2,0.1035,1
152.0,0.25,0.0,1.8,1.3,33.3,0.4609,2
75.7,0.1,0.005,1.2,97.4,47.4,0.1513,1
68.7,1.04,0.007,0.5,24.1,21.1,0.0866,0
102.0,-2.12,0.33,7.8,18.9,11.1,0.1734,1
23.9,0.64,0.006,8.4,16.2,23.3,0.0,0
36.9,-3.02,0.231,10.7,3.5,13.3,0.1481,1
86.6,-3.95,0.577,21.8,39.9,14.5,0.2094,2
75.9,3.29,0.001,24.4,17.1,21.9,0.087,0
27.8,1.88,0.001,4.2,1.0,38.2,0.2143,2
117.1,-0.01,0.005,10.1,4.1,3.6,0.2304,2
81.9,-3.64,0.612,6.2,8.4,23.0,0.2324,2
67.5,-0.82,0.097,14.0,61.5,19.8,0.017,0
27.7,0.81,0.004,12.6,15.4,26.7,0.0376,0
91.1,-0.83,0.077,2.2,70.6,33.2,0.1063,1
20.4,2.81,0.002,1.9,8.0,17.2,0.1534,1
97.9,1.13,0.002,1.2,103.6,3.6,0.1471,1
40.4,-1.66,0.27,1.3,77.6,22.5,0.0,0
146.3,-2.87,0.319,2.8,31.1,27.7,0.2386,2
50.0,1.57,0.005,4.3,35.3,33.7,0.0865,0
67.5,1.51,0.004,9.7,1.0,21.0,0.1964,1
85.2,1.36,0.006,13.7,6.5,35.4,0.2094,2
48.4,3.03,0.0,1.5,5.4,2.2,0.1709,1
112.1,0.82,0.0,2.9,80.1,53.3,0.2122,2
76.4,0.17,0.006,9.0,13.1,24.3,0.0789,0
13.7,1.38,0.003,14.2,23.0,23.4,0.0328,0
23.0,2.22,0.005,17.2,7.9,33.8,0.0935,0
116.9,1.24,0.003,4.8,7.3,24.4,0.1174,1
62.5,0.06,0.003,5.9,13.6,25.3,0.1258,1
65.4,1.74,0.0,11.3,9.6,53.3,0.1114,1
61.6,0.17,0.004,3.3,34.8,20.1,0.0563,0
40.2,-0.88,0.087,0.9,24.3,16.8,0.0159,0
64.9,0.22,0.003,5.9,29.6,29.5,0.0,0
60.7,-0.57,0.061,42.4,19.4,25.4,0.0995,1
142.6,-0.15,0.018,4.7,58.3,26.4,0.2737,2
59.3,-1.52,0.168,3.5,1.7,17.7,0.2504,2
35.9,1.8,0.007,17.3,34.6,15.9,0.0,0
85.2,0.38,0.0,25.0,6.9,23.1,0.1703,1
77.2,1.28,0.007,15.2,24.4,32.1,0.1047,1
31.7,0.87,0.006,7.4,65.0,10.9,0.0049,0
98.5,-1.62,0.162,21.9,9.3,15.3,0.1004,1
55.4,2.38,0.004,8.9,83.1,39.7,0.1921,1
30.1,-0.41,0.057,3.5,4.8,9.7,0.1697,1
74.9,-0.65,0.094,27.6,77.7,35.7,0.1003,1
60.8,0.39,0.001,10.7,1.1,3.3,0.315,2
8.5,0.42,0.001,1.4,10.0,14.0,0.0685,0
135.8,4.68,0.007,4.1,30.0,28.1,0.2356,2
56.2,1.07,0.006,10.8,46.5,14.9,0.0824,0
57.7,-0.87,0.148,18.2,4.6,1.7,0.1977,2
65.2,3.42,0.0,44.9,68.1,3.0,0.2196,2
89.8,-2.93,0.379,2.3,4.3,10.8,0.1602,1
97.6,-0.87,0.144,16.4,50.7,4.5,0.1027,1
81.5,-1.0,0.131,1.3,54.0,7.1,0.0802,0
8.7,-0.01,0.01,11.4,33.5,27.3,0.0461,0
27.4,0.62,0.006,1.1,55.4,7.0,0.0,0
92.4,0.78,0.006,8.2,2.2,22.9,0.265,2
68.4,0.75,0.004,7.4,64.9,18.8,0.0,0
67.5,1.13,0.003,22.5,15.6,9.1,0.0266,0
87.1,-0.11,0.013,7.7,8.8,8.2,0.1527,1
79.9,2.32,0.003,12.6,1.0,25.8,0.2689,2
99.5,-2.9,0.358,19.9,21.1,44.4,0.2166,2
70.2,-4.59,0.67,1.5,1.6,31.9,0.3969,2
66.3,1.33,0.001,1.3,1.0,51.4,0.3366,2
64.7,-0.6,0.083,1.3,13.5,44.6,0.1786,1
81.7,3.09,0.005,3.9,1.6,1.7,0.254,2
102.7,1.88,0.003,4.9,46.9,50.2,0.2311,2
67.7,1.06,0.007,0.4,1.2,6.1,0.2154,2
122.1,-0.88,0.102,2.9,20.7,14.3,0.1792,1
59.7,1.22,0.007,0.1,18.8,48.4,0.0889,0
136.2,-0.71,0.088,2.1,20.6,9.7,0.1706,1
30.7,0.11,0.006,5.0,3.5,33.8,0.1812,1
48.9,-0.59,0.088,14.0,53.5,44.8,0.0579,0
15.6,0.47,0.001,59.2,26.4,34.6,0.1628,1
26.4,-0.45,0.087,2.2,38.1,34.2,0.1008,1
89.9,1.8,0.005,12.1,47.0,24.8,0.0635,0
70.5,0.81,0.007,4.3,56.3,29.6,0.0459,0
95.6,-0.92,0.084,18.9,32.1,28.0,0.0273,0
58.0,-0.81,0.138,4.1,32.4,15.9,0.0621,0
25.6,-2.29,0.38,3.7,4.0,32.3,0.1122,1
55.6,-3.51,0.267,7.7,4.6,14.3,0.1514,1
116.1,1.68,0.003,61.0,35.0,31.8,0.3245,2
45.3,-0.64,0.106,4.4,6.2,28.7,0.1406,1
72.3,-2.19,0.325,2.3,20.1,36.8,0.0783,0
83.9,0.8,0.005,11.9,7.9,8.5,0.0881,0
6.6,-1.3,0.185,22.4,7.4,28.0,0.1194,1
66.7,-0.12,0.027,17.7,15.0,10.7,0.0,0
67.1,-2.33,0.37,21.2,4.5,24.4,0.2148,2
58.8,1.17,0.003,0.3,46.8,23.4,0.0,0
55.1,0.16,0.001,0.8,4.0,21.4,0.1427,1
89.9,0.9,0.004,15.7,37.7,22.6,0.1187,1
29.5,-0.77,0.092,5.3,15.8,17.4,0.0564,0
119.4,0.44,0.0,6.0,5.8,11.3,0.218,2
118.5,-2.62,0.263,5.1,10.5,25.5,0.1806,1
107.0,4.09,0.007,1.8,13.9,40.0,0.2525,2
14.4,0.75,0.002,28.0,8.2,30.1,0.0888,0
45.8,3.07,0.003,13.1,41.5,26.9,0.0309,0
101.1,-0.48,0.085,3.9,10.9,15.4,0.1267,1
92.7,-1.89,0.228,9.0,16.9,48.0,0.1894,1
106.9,-0.88,0.072,7.5,1.0,25.5,0.3575,2
56.9,-0.08,0.034,6.5,6.4,23.2,0.1284,1
71.8,-0.21,0.027,32.8,2.1,0.8,0.2555,2
73.6,3.35,0.005,6.0,59.8,10.0,0.044,0
40.4,-1.54,0.179,9.5,49.4,22.4,0.0222,0
73.1,-1.09,0.134,3.0,8.2,28.5,0.1527,1
68.4,1.28,0.006,4.6,16.7,20.9,0.0464,0
35.9,-2.86,0.343,8.5,9.8,4.7,0.1036,1
118.6,-0.07,0.029,26.1,37.5,27.6,0.1797,1
64.2,0.26,0.005,36.0,6.6,17.5,0.1581,1
43.3,0.78,0.004,16.6,41.8,32.4,0.1487,1
89.5,0.63,0.003,17.2,5.0,19.7,0.1467,1
57.1,3.58,0.004,1.3,8.6,11.7,0.0871,0
81.5,-1.59,0.243,23.5,54.9,21.9,0.0158,0
98.5,-1.16,0.147,29.7,8.4,21.2,0.1134,1
94.5,1.1,0.0,2.6,60.4,29.6,0.0312,0
80.4,0.41,0.005,7.1,3.6,24.7,0.109,1
131.6,0.63,0.006,5.0,25.0,3.3,0.2411,2
139.3,-2.53,0.203,13.7,8.2,25.7,0.2553,2
73.2,3.93,0.005,1.6,9.7,29.2,0.1487,1
131.0,0.81,0.006,13.2,44.8,12.1,0.1397,1
78.0,-2.85,0.257,18.8,21.3,22.0,0.1015,1
39.9,1.1,0.003,1.3,6.2,9.3,0.0074,0
34.9,-1.99,0.214,2.6,72.7,34.5,0.0436,0
92.6,1.67,0.003,1.3,13.0,30.1,0.1359,1
92.0,-2.37,0.397,16.5,52.9,15.7,0.0262,0
108.2,1.81,0.002,0.2,60.7,15.0,0.0812,0
100.0,-2.2,0.229,22.5,13.5,0.3,0.2092,2
36.2,-1.75,0.223,7.7,13.3,19.5,0.046,0
45.4,0.25,0.002,2.4,20.1,47.1,0.1125,1
82.8,-1.1,0.16,1.6,25.3,19.6,0.0684,0
145.0,-1.0,0.165,1.7,1.4,9.4,0.4026,2
144.1,-2.75,0.351,3.1,1.8,9.1,0.4086,2
93.9,-0.59,0.06,0.8,7.2,9.5,0.1872,1
48.9,1.59,0.006,16.0,14.1,36.4,0.0827,0
46.8,3.38,0.003,3.2,26.6,30.8,0.1374,1
39.0,1.49,0.007,0.2,5.5,41.8,0.1654,1
31.8,1.23,0.005,16.0,9.1,36.0,0.1519,1
132.5,-3.04,0.207,8.8,13.1,12.0,0.2332,2
48.9,-0.05,0.029,0.3,8.2,32.0,0.0824,0
51.7,-1.17,0.14,2.6,12.2,21.5,0.0157,0
128.4,-2.72,0.209,3.9,3.4,25.7,0.3094,2
14.4,-2.29,0.162,27.9,1.0,36.1,0.3602,2
93.7,1.2,0.004,5.6,5.5,32.9,0.2105,2
47.6,-1.0,0.181,11.7,8.0,13.9,0.1148,1
64.0,-2.66,0.344,15.0,39.0,17.0,0.1511,1
120.8,-1.15,0.131,7.4,34.8,19.2,0.1602,1
28.4,0.52,0.001,1.1,32.4,21.8,0.0135,0
44.8,-1.21,0.169,27.2,80.7,24.2,0.074,0
26.8,-2.18,0.178,6.0,13.2,35.2,0.0333,0
96.2,-1.66,0.214,1.9,2.8,18.9,0.1791,1
50.2,1.59,0.005,14.6,42.7,16.3,0.0729,0
129.6,-3.74,0.461,21.4,21.9,21.8,0.2436,2
51.6,-0.48,0.091,13.2,120.0,14.5,0.022,0
92.0,-0.21,0.036,5.9,10.4,35.4,0.1325,1
28.1,-1.36,0.215,41.1,51.8,8.8,0.1018,1
77.6,-1.72,0.233,1.1,49.2,0.0,0.1028,1
85.2,1.77,0.003,1.6,102.4,11.5,0.0555,0
63.2,1.76,0.003,3.2,103.7,0.0,0.1755,1
53.5,0.19,0.001,1.4,120.0,23.4,0.0,0
68.3,-0.98,0.143,5.9,61.3,7.3,0.0606,0
29.1,0.2,0.003,9.1,7.6,40.9,0.1476,1
82.7,0.73,0.007,3.6,14.6,22.1,0.021,0
78.5,-0.2,0.019,0.3,88.1,46.7,0.1623,1
5.4,0.78,0.005,8.2,12.7,0.2,0.0657,0
79.8,-0.64,0.127,8.2,62.6,21.9,0.0376,0
82.8,-5.67,0.641,20.5,35.3,37.7,0.3191,2
95.1,-0.35,0.044,1.1,50.3,54.9,0.2029,2
54.6,1.23,0.001,4.6,35.4,28.1,0.1145,1
76.3,0.06,0.005,2.6,12.0,11.6,0.0561,0
25.0,0.62,0.004,1.1,8.0,31.4,0.1393,1
108.9,-0.49,0.083,3.6,30.4,12.3,0.1549,1
80.5,-0.35,0.053,16.3,2.3,35.2,0.3096,2
66.0,0.31,0.0,2.7,5.1,25.9,0.1362,1
50.5,3.5,0.007,24.5,1.0,49.7,0.3547,2
81.0,1.52,0.004,11.8,8.3,1.8,0.1771,1
90.3,1.28,0.007,1.0,9.4,17.8,0.1007,1
29.3,0.37,0.001,2.5,56.0,9.5,0.0351,0
112.6,-2.4,0.357,0.3,35.8,3.9,0.2224,2
73.9,2.21,0.003,1.2,29.0,32.3,0.0898,0
59.3,1.63,0.001,12.8,39.9,50.7,0.1831,1
19.0,0.66,0.0,1.7,25.4,36.2,0.0302,0
123.3,-0.08,0.017,3.5,7.6,15.8,0.1314,1
57.0,0.98,0.0,11.5,78.8,24.6,0.0699,0
76.6,-0.42,0.066,10.2,3.7,43.1,0.2571,2
70.1,1.31,0.002,22.7,2.8,26.8,0.2216,2
17.4,-1.51,0.148,4.1,6.8,46.5,0.1362,1
108.3,-3.44,0.397,4.6,48.5,37.8,0.2097,2
73.6,-2.16,0.222,1.0,14.6,1.5,0.153,1
46.9,0.25,0.003,3.3,12.6,22.2,0.0277,0
81.6,-0.54,0.06,18.7,8.3,32.9,0.2136,2
47.8,-0.27,0.058,1.5,80.3,15.3,0.0401,0
63.0,-2.33,0.282,4.6,36.9,9.6,0.1058,1
88.6,0.54,0.007,18.5,4.5,7.6,0.2364,2
46.0,-1.87,0.148,2.5,10.7,19.0,0.1123,1
71.9,0.89,0.006,1.7,11.2,0.1,0.1518,1
119.3,-2.55,0.258,0.1,6.3,0.8,0.3313,2
44.7,-1.51,0.133,25.0,3.4,13.5,0.229,2
49.1,-1.75,0.15,20.4,45.5,15.5,0.046,0
60.8,1.03,0.006,2.1,18.4,23.2,0.0436,0
19.6,-0.83,0.097,15.5,11.0,16.7,0.0,0
132.1,0.76,0.004,36.2,1.6,13.1,0.3673,2
35.5,2.05,0.005,3.6,7.3,32.6,0.115,1
130.1,3.2,0.003,11.0,32.3,23.5,0.2367,2
28.7,0.42,0.007,2.3,56.3,38.6,0.0365,0
68.5,-1.98,0.165,8.8,55.6,1.9,0.0983,1
82.9,2.25,0.005,4.0,9.4,3.6,0.1386,1
76.7,2.72,0.003,9.6,30.8,13.0,0.1561,1
106.6,-0.11,0.034,11.0,4.0,8.1,0.2196,2
69.6,2.37,0.007,12.7,8.4,21.3,0.107,1
57.6,0.6,0.004,23.3,18.1,39.9,0.0515,0
87.8,-2.99,0.482,1.2,37.4,36.3,0.1414,1
89.2,-1.14,0.102,3.2,60.4,17.7,0.0595,0
66.5,-0.91,0.152,1.9,71.3,24.4,0.0001,0
110.1,-0.65,0.087,5.7,4.4,10.1,0.2337,2
64.3,-1.68,0.203,5.6,14.6,52.3,0.1488,1
73.8,-1.74,0.159,4.1,28.2,15.0,0.0097,0
85.5,2.42,0.003,43.9,34.9,3.8,0.1629,1
114.3,-3.13,0.475,14.3,17.6,13.2,0.1858,1
37.9,-1.3,0.115,1.0,1.5,48.2,0.2137,2
52.3,1.12,0.001,5.1,40.4,12.2,0.0398,0
105.7,-1.0,0.089,19.7,49.5,14.5,0.0837,0
100.4,0.72,0.0,1.8,55.4,23.9,0.0809,0
99.0,-0.72,0.077,6.2,52.1,20.9,0.0983,1
39.1,0.79,0.0,14.8,35.0,7.9,0.0816,0
70.5,-1.87,0.283,0.9,13.4,1.9,0.0906,0
24.7,-3.35,0.251,17.0,5.0,49.6,0.2807,2
30.1,-0.72,0.137,1.2,3.5,32.2,0.1682,1
113.7,-3.22,0.335,6.2,30.8,40.2,0.2035,2
133.7,-0.12,0.031,31.5,37.7,26.5,0.1602,1
87.0,-2.05,0.189,7.1,26.4,26.9,0.0997,1
68.8,-2.02,0.208,23.1,21.3,12.3,0.1137,1
51.5,2.65,0.001,25.0,22.3,18.6,0.0216,0
13.0,0.49,0.007,5.6,1.7,0.0,0.1751,1
132.1,-2.77,0.454,27.2,8.3,15.2,0.2758,2
104.8,-0.09,0.023,0.9,4.7,25.0,0.1264,1
44.2,-0.26,0.035,4.3,15.2,36.0,0.1007,1
87.1,-3.72,0.308,21.6,2.0,17.4,0.3813,2
25.0,0.63,0.001,7.6,10.0,17.2,0.0018,0
76.8,1.72,0.001,12.6,52.1,15.7,0.0,0
104.7,-0.76,0.121,0.4,2.6,10.9,0.2264,2
73.7,-0.53,0.063,10.9,20.8,10.4,0.0444,0
81.6,-1.0,0.165,19.0,7.6,11.2,0.2133,2
46.2,0.69,0.0,11.4,11.6,52.3,0.1181,1
124.9,-0.45,0.055,30.6,8.9,18.1,0.2452,2
105.9,-0.38,0.063,11.9,1.6,8.6,0.2412,2
58.4,-1.46,0.211,3.8,1.8,9.7,0.1793,1
45.4,3.67,0.007,2.9,15.9,0.6,0.1018,1
123.4,-0.47,0.074,9.9,46.9,16.4,0.1509,1
88.8,1.26,0.004,1.0,67.4,13.5,0.0534,0
70.4,0.48,0.003,4.9,6.4,21.7,0.1495,1
26.2,-4.61,0.734,5.7,56.9,27.4,0.2138,2
46.4,-0.67,0.065,9.2,1.2,39.2,0.1842,1
114.9,-2.08,0.205,2.7,45.8,17.7,0.1719,1
10.9,1.76,0.005,26.3,19.9,30.5,0.0263,0
15.3,-2.28,0.323,28.5,2.3,13.0,0.2358,2
52.2,0.89,0.004,9.1,2.0,7.5,0.1787,1
60.4,1.79,0.005,11.2,3.8,24.2,0.1265,1
115.8,0.5,0.007,3.7,1.2,54.7,0.4206,2
53.9,0.01,0.007,3.0,30.7,30.8,0.099,1
91.4,-0.71,0.082,3.1,24.0,12.9,0.0,0
94.7,-0.22,0.037,5.2,45.6,9.1,0.0235,0
92.6,-2.41,0.362,26.5,16.6,17.5,0.0833,0
107.0,0.32,0.003,3.7,21.9,20.3,0.0502,0
97.1,1.89,0.003,3.4,3.9,2.6,0.2127,2
21.8,-1.57,0.226,3.9,18.4,51.6,0.1103,1
65.7,0.03,0.0,2.7,9.5,31.7,0.1184,1
126.5,-0.19,0.049,13.0,15.0,33.3,0.2348,2
115.9,0.56,0.003,5.2,45.3,6.4,0.0745,0
58.5,-0.97,0.121,6.3,27.8,2.4,0.1171,1
110.8,-2.72,0.381,12.6,1.6,17.6,0.3977,2
51.1,-2.02,0.342,10.5,79.8,18.9,0.1019,1
88.7,-4.17,0.433,5.2,7.4,24.8,0.2302,2
57.2,1.4,0.007,0.2,15.4,16.1,0.0531,0
111.2,0.72,0.002,22.3,15.8,17.8,0.1397,1
77.8,-0.03,0.022,1.2,26.1,0.0,0.1172,1
80.1,-1.25,0.203,18.5,46.6,32.1,0.1493,1
24.8,-0.29,0.057,13.8,8.3,2.1,0.0591,0
110.1,-0.05,0.015,18.0,8.7,2.1,0.1775,1
57.3,-0.94,0.107,22.5,6.3,1.9,0.1582,1
58.3,-0.87,0.082,0.5,35.7,11.2,0.0148,0
85.2,2.36,0.004,5.8,25.3,30.1,0.0643,0
113.5,-2.25,0.277,0.6,5.9,30.1,0.3045,2
68.1,1.79,0.002,3.8,14.8,14.5,0.0845,0
56.0,-2.91,0.253,1.5,13.0,4.8,0.2266,2
57.8,2.89,0.004,8.6,19.3,23.4,0.0377,0
84.6,-4.3,0.563,9.6,43.0,16.6,0.157,1
102.2,0.84,0.006,8.4,55.8,28.4,0.0689,0
94.0,-1.19,0.197,2.5,6.1,7.5,0.1842,1
51.2,-0.3,0.077,2.8,23.1,16.9,0.0832,0
109.4,-0.24,0.045,3.7,40.5,27.1,0.0504,0
92.0,1.09,0.007,1.7,3.7,29.4,0.1597,1
84.5,-3.53,0.328,5.7,10.4,34.0,0.1217,1
95.5,-0.06,0.018,12.2,4.4,34.2,0.2437,2
88.9,0.33,0.007,16.3,11.8,18.4,0.0627,0
94.5,-1.19,0.17,0.2,1.1,29.5,0.2003,2
89.8,-0.2,0.028,0.5,17.0,30.0,0.0018,0
29.9,-1.2,0.115,9.8,120.0,7.7,0.0,0
27.8,1.0,0.005,6.1,52.0,26.0,0.0124,0
103.1,0.66,0.0,4.2,17.8,33.4,0.1749,1
20.9,0.39,0.007,15.1,22.1,26.4,0.0,0
49.0,1.19,0.0,6.8,36.5,44.8,0.1169,1
86.1,2.24,0.007,8.9,6.6,30.6,0.1482,1
97.2,-1.78,0.207,4.1,19.9,1.6,0.0967,1
77.5,4.0,0.006,3.5,16.5,2.4,0.2183,2
73.0,0.71,0.003,29.7,12.1,22.0,0.1697,1
47.8,-0.9,0.08,12.0,15.2,43.2,0.1961,1
147.7,4.14,0.001,4.0,36.7,32.9,0.2686,2
78.5,-0.75,0.095,65.0,12.0,1.6,0.2694,2
125.5,-2.18,0.341,0.6,62.9,7.3,0.1337,1
91.1,-0.92,0.102,5.6,57.1,23.4,0.0221,0
68.2,-1.0,0.158,39.7,91.0,35.1,0.1935,1
101.9,1.95,0.001,23.0,1.7,27.5,0.2663,2
22.7,-0.2,0.025,6.0,23.4,24.5,0.0,0
112.9,0.18,0.001,12.5,5.8,26.5,0.2242,2
72.2,0.11,0.006,4.6,2.1,21.4,0.1652,1
91.1,2.1,0.0,6.5,18.0,12.7,0.0227,0
45.9,-0.58,0.071,10.4,67.7,16.0,0.085,0
63.1,-0.37,0.072,4.7,8.7,13.2,0.0825,0
111.8,-1.24,0.212,14.9,12.7,24.0,0.1863,1
108.3,-0.76,0.089,4.3,28.7,32.7,0.0964,1
70.7,0.95,0.005,2.3,52.0,31.2,0.1077,1
55.3,1.31,0.005,2.9,2.7,8.6,0.1711,1
81.5,3.06,0.003,23.4,22.5,11.4,0.0956,0
74.3,-0.19,0.032,14.0,6.8,14.2,0.1739,1
121.4,-0.47,0.068,22.9,37.5,22.0,0.1556,1
41.3,0.71,0.007,26.6,7.7,11.1,0.0928,0
41.4,-0.84,0.115,0.1,32.5,36.8,0.0764,0
55.7,-1.15,0.197,2.1,31.3,7.3,0.0107,0
32.3,0.58,0.007,5.0,93.1,45.9,0.0784,0
82.6,-0.71,0.081,2.3,17.1,3.0,0.0863,0
17.4,-0.52,0.09,0.6,4.3,50.4,0.1902,1
127.7,1.09,0.006,26.4,39.4,19.0,0.1719,1
84.7,0.56,0.004,22.0,34.4,15.1,0.1033,1
96.3,3.6,0.003,2.1,47.6,9.3,0.0842,0
15.2,1.66,0.002,6.8,20.4,26.6,0.0108,0
91.9,-1.38,0.245,38.1,26.9,22.8,0.1133,1
80.0,-0.72,0.093,8.9,82.7,12.5,0.1349,1
82.7,-2.47,0.293,7.8,1.0,37.2,0.3824,2
63.4,-1.75,0.183,5.5,27.6,17.2,0.094,0
93.7,2.27,0.003,1.4,15.4,11.3,0.0718,0
38.2,-0.5,0.099,1.2,13.2,21.6,0.0,0
83.7,-2.49,0.238,20.8,8.9,35.9,0.1959,1
25.8,-3.5,0.525,2.8,32.4,8.9,0.0425,0
25.4,-2.65,0.31,3.2,3.1,47.9,0.2364,2
128.0,-1.44,0.136,1.5,6.5,18.0,0.2206,2
39.3,0.01,0.003,5.0,9.7,23.1,0.0322,0
32.0,-0.71,0.064,9.9,5.7,10.8,0.0127,0
126.3,1.26,0.004,7.8,3.9,24.3,0.2798,2
113.1,-1.68,0.181,0.3,16.6,23.4,0.0218,0
52.9,2.21,0.001,6.3,3.1,28.2,0.1112,1
148.5,-0.25,0.038,5.4,9.2,24.4,0.1714,1
47.5,0.82,0.0,3.0,59.5,29.1,0.0538,0
110.5,-0.94,0.102,10.5,19.8,24.1,0.0688,0
80.0,1.83,0.007,28.1,18.3,29.5,0.017,0
49.9,-2.39,0.357,12.1,41.6,27.5,0.1173,1
102.6,-2.22,0.315,2.0,29.4,24.8,0.197,2
21.5,-1.75,0.156,10.5,11.3,25.9,0.0853,0
77.6,2.12,0.005,1.6,3.6,23.5,0.1961,1
59.6,-0.43,0.072,7.9,34.9,13.3,0.0,0
101.7,-1.71,0.15,32.6,2.9,21.1,0.2009,2
73.1,-0.35,0.055,35.6,9.1,14.5,0.0782,0
83.9,0.31,0.002,21.5,37.6,25.2,0.0627,0
92.2,-1.94,0.247,4.6,30.5,0.0,0.1929,1
57.3,0.29,0.002,12.2,46.6,16.9,0.0,0
78.9,-0.24,0.055,1.9,23.2,7.8,0.001,0
135.7,-0.91,0.094,26.6,24.6,19.8,0.1896,1
76.5,-2.28,0.195,6.1,17.2,10.9,0.0032,0
57.1,1.6,0.001,8.4,9.1,2.1,0.1368,1
106.3,-0.84,0.12,4.9,16.7,8.4,0.0677,0
56.1,-5.28,0.728,5.4,3.2,15.8,0.3031,2
131.0,0.64,0.007,4.7,120.0,2.7,0.1516,1
119.0,0.69,0.001,6.5,10.5,31.5,0.2083,2
51.6,1.68,0.006,19.6,48.6,31.3,0.0748,0
52.6,0.74,0.004,18.6,60.4,37.8,0.1371,1
99.2,0.25,0.003,4.1,1.0,17.9,0.2565,2
121.4,-0.88,0.141,1.2,22.7,10.1,0.1454,1
106.1,-0.87,0.102,6.0,48.1,24.3,0.1127,1
67.3,1.22,0.003,0.1,14.4,27.0,0.0389,0
70.3,-0.28,0.072,13.8,1.6,32.4,0.2919,2
63.9,-2.59,0.316,0.0,12.1,20.5,0.1822,1
70.2,-0.62,0.048,2.3,8.1,13.8,0.1323,1
49.7,-0.1,0.028,1.6,54.5,13.1,0.0,0
143.6,-3.58,0.317,20.7,27.4,20.1,0.2653,2
96.5,1.34,0.004,65.0,7.5,24.4,0.2597,2
90.5,0.0,0.004,1.6,40.9,27.1,0.0801,0
116.4,-2.45,0.35,8.4,17.8,22.6,0.2059,2
19.0,-0.54,0.067,17.5,52.1,8.3,0.0,0
98.1,-0.18,0.03,4.3,40.4,54.4,0.1809,1
118.8,1.7,0.0,2.9,27.4,23.5,0.1862,1
29.0,1.65,0.005,3.4,3.1,0.0,0.1758,1
116.2,1.94,0.001,3.9,23.1,2.5,0.2789,2
96.5,0.68,0.003,3.0,24.0,19.9,0.0243,0
72.3,-1.18,0.145,0.7,42.3,27.5,0.0546,0
66.1,-1.63,0.244,25.2,5.1,12.3,0.1932,1
36.1,-1.26,0.155,23.0,23.5,2.3,0.1039,1
13.5,-0.12,0.04,19.1,44.0,16.9,0.0,0
109.7,-0.05,0.01,14.6,1.0,21.5,0.3253,2
